"year","month","day_of_week","hour_of_day","timestamp","origin_station_complex_id","origin_station_complex_name","origin_latitude","origin_longitude","destination_station_complex_id","destination_station_complex_name","destination_latitude","destination_longitude","estimated_average_ridership","origin_point","destination_point"
"2024","9","Monday","20","2024-09-02T20:00:00.000","618","14 St (A,C,E)/8 Av (L)","40.740335","-74.002134","141","Park Pl (S)","40.674772","-73.957624","0.698","POINT (-74.002134 40.740335)","POINT (-73.957624 40.674772)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","434","3 Av-149 St (2,5)","40.816109","-73.917757","319","28 St (1)","40.747215","-73.993365","0.7694","POINT (-73.917757 40.816109)","POINT (-73.993365 40.747215)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","613","Lexington Av (N,R,W)/59 St (4,5,6)","40.762593","-73.967613","119","1 Av (L)","40.730953","-73.981628","8.7592","POINT (-73.967613 40.762593)","POINT (-73.981628 40.730953)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","630","Myrtle-Wyckoff Avs (L,M)","40.699622","-73.911986","324","Houston St (1)","40.728251","-74.005367","0.2808","POINT (-73.911986 40.699622)","POINT (-74.005367 40.728251)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","120","Bedford Av (L)","40.717304","-73.956872","127","DeKalb Av (L)","40.703811","-73.918425","43.629","POINT (-73.956872 40.717304)","POINT (-73.918425 40.703811)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","236","Bergen St (F,G)","40.686145","-73.990862","223","Lexington Av/63 St (F,Q)","40.764629","-73.966113","0.9424","POINT (-73.990862 40.686145)","POINT (-73.966113 40.764629)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","221","21 St-Queensbridge (F)","40.754203","-73.942836","609","Bryant Pk (B,D,F,M)/5 Av (7)","40.754022","-73.983266","0.9488","POINT (-73.942836 40.754203)","POINT (-73.983266 40.754022)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","414","Bowling Green (4,5)","40.704817","-74.014065","356","Church Av (2,5)","40.650843","-73.949575","2.766","POINT (-74.014065 40.704817)","POINT (-73.949575 40.650843)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","205","Beach 60 St (A)","40.592374","-73.788522","440","116 St (2,3)","40.802098","-73.949625","0.5456","POINT (-73.788522 40.592374)","POINT (-73.949625 40.802098)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","471","34 St-Hudson Yards (7)","40.755882","-74.00191","284","Nassau Av (G)","40.724635","-73.951277","3.0194","POINT (-74.00191 40.755882)","POINT (-73.951277 40.724635)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","146","181 St (A)","40.851695","-73.937969","628","Fulton St (A,C,J,Z,2,3,4,5)","40.710089","-74.007838","1.2964","POINT (-73.937969 40.851695)","POINT (-74.007838 40.710089)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","453","82 St-Jackson Hts (7)","40.747659","-73.883697","612","Lexington Av-53 St (E,M)/51 St (6)","40.75733","-73.970487","0.5244","POINT (-73.883697 40.747659)","POINT (-73.970487 40.75733)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","14","23 St (R,W)","40.741303","-73.989344","4","Broadway (N,W)","40.76182","-73.925508","9.2852","POINT (-73.989344 40.741303)","POINT (-73.925508 40.76182)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","167","W 4 St-Wash Sq (A,C,E,B,D,F,M)","40.732338","-74.000495","94","Halsey St (J)","40.68637","-73.916559","6.3452","POINT (-74.000495 40.732338)","POINT (-73.916559 40.68637)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","606","Court Sq (E,G,M,7)","40.747141","-73.945032","297","215 St (1)","40.869444","-73.915279","0.2234","POINT (-73.945032 40.747141)","POINT (-73.915279 40.869444)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","385","176 St (4)","40.84848","-73.911794","214","182-183 Sts (B,D)","40.856093","-73.900741","0.3074","POINT (-73.911794 40.84848)","POINT (-73.900741 40.856093)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","26","DeKalb Av (B,Q,R)","40.690635","-73.981824","352","New Lots Av (3)","40.666235","-73.884079","0.2486","POINT (-73.981824 40.690635)","POINT (-73.884079 40.666235)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","162","50 St (C,E)","40.762456","-73.985984","321","18 St (1)","40.74104","-73.997871","1.6936","POINT (-73.985984 40.762456)","POINT (-73.997871 40.74104)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","327","Chambers St (1,2,3)","40.715478","-74.009266","475","96 St (Q)","40.784318","-73.947152","2.0924","POINT (-74.009266 40.715478)","POINT (-73.947152 40.784318)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","477","72 St (Q)","40.768799","-73.958424","350","Pennsylvania Av (3)","40.664635","-73.894895","0.4728","POINT (-73.958424 40.768799)","POINT (-73.894895 40.664635)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","476","86 St (Q)","40.777891","-73.951787","208","Beach 25 St (A)","40.600066","-73.761353","0.2348","POINT (-73.951787 40.777891)","POINT (-73.761353 40.600066)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","125","Morgan Av (L)","40.706152","-73.933147","340","Grand Army Plaza (2,3)","40.675235","-73.971046","0.226","POINT (-73.933147 40.706152)","POINT (-73.971046 40.675235)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","119","1 Av (L)","40.730953","-73.981628","329","Rector St (1)","40.707513","-74.013783","0.96","POINT (-73.981628 40.730953)","POINT (-74.013783 40.707513)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","414","Bowling Green (4,5)","40.704817","-74.014065","181","Utica Av (A,C)","40.679364","-73.930729","1.8528","POINT (-74.014065 40.704817)","POINT (-73.930729 40.679364)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","635","South Ferry (1)/Whitehall St (R,W)","40.702578","-74.013329","16","8 St-NYU (R,W)","40.730328","-73.992629","4.8808","POINT (-74.013329 40.702578)","POINT (-73.992629 40.730328)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","222","Roosevelt Island (F)","40.759145","-73.95326","305","137 St-City College (1)","40.822008","-73.953676","0.2588","POINT (-73.95326 40.759145)","POINT (-73.953676 40.822008)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","451","Junction Blvd (7)","40.749145","-73.869527","611","Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)","40.755746","-73.987581","14.0676","POINT (-73.869527 40.749145)","POINT (-73.987581 40.755746)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","271","Steinway St (M,R)","40.756879","-73.92074","606","Court Sq (E,G,M,7)","40.747141","-73.945032","3.591","POINT (-73.92074 40.756879)","POINT (-73.945032 40.747141)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","614","59 St-Columbus Circle (A,B,C,D,1)","40.768272","-73.981833","122","Graham Av (L)","40.714565","-73.944053","4.9684","POINT (-73.981833 40.768272)","POINT (-73.944053 40.714565)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","71","8 Av (N)","40.635064","-74.011719","626","Franklin Av (2,3,4,5)/Botanic Garden (S)","40.670513","-73.958688","0.2474","POINT (-74.011719 40.635064)","POINT (-73.958688 40.670513)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","461","Queensboro Plaza (7,N,W)","40.750582","-73.940202","273","Queens Plaza (E,M,R)","40.748973","-73.937243","1.8758","POINT (-73.940202 40.750582)","POINT (-73.937243 40.748973)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","273","Queens Plaza (E,M,R)","40.748973","-73.937243","10","49 St (N,R,W)","40.759901","-73.984139","1.3816","POINT (-73.937243 40.748973)","POINT (-73.984139 40.759901)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","314","66 St-Lincoln Center (1)","40.77344","-73.982209","260","75 Av (E,F)","40.718331","-73.837324","0.7178","POINT (-73.982209 40.77344)","POINT (-73.837324 40.718331)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","361","Buhre Av (6)","40.84681","-73.832569","162","50 St (C,E)","40.762456","-73.985984","0.9212","POINT (-73.832569 40.84681)","POINT (-73.985984 40.762456)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","153","125 St (A,C,B,D)","40.811109","-73.952343","425","Bronx Park East (2,5)","40.848828","-73.868457","0.2274","POINT (-73.952343 40.811109)","POINT (-73.868457 40.848828)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","356","Church Av (2,5)","40.650843","-73.949575","235","York St (F)","40.701397","-73.986751","0.2816","POINT (-73.949575 40.650843)","POINT (-73.986751 40.701397)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","628","Fulton St (A,C,J,Z,2,3,4,5)","40.710089","-74.007838","610","Grand Central-42 St (S,4,5,6,7)","40.751992","-73.977359","85.7076","POINT (-74.007838 40.710089)","POINT (-73.977359 40.751992)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","119","1 Av (L)","40.730953","-73.981628","266","Elmhurst Av (M,R)","40.742454","-73.882017","0.4622","POINT (-73.981628 40.730953)","POINT (-73.882017 40.742454)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","316","50 St (1)","40.761728","-73.983849","120","Bedford Av (L)","40.717304","-73.956872","0.478","POINT (-73.983849 40.761728)","POINT (-73.956872 40.717304)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","126","Jefferson St (L)","40.706607","-73.922913","38","86 St (R)","40.622687","-74.028398","0.2136","POINT (-73.922913 40.706607)","POINT (-74.028398 40.622687)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","615","New Utrecht Av (N)/62 St (D)","40.625657","-73.996624","403","33 St (6)","40.746081","-73.982076","0.277","POINT (-73.996624 40.625657)","POINT (-73.982076 40.746081)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","94","Halsey St (J)","40.68637","-73.916559","623","Canal St (J,N,Q,R,W,Z,6)","40.718701","-74.00058","1.8494","POINT (-73.916559 40.68637)","POINT (-74.00058 40.718701)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","153","125 St (A,C,B,D)","40.811109","-73.952343","313","72 St (1,2,3)","40.778453","-73.98197","1.9862","POINT (-73.952343 40.811109)","POINT (-73.98197 40.778453)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","232","2 Av (F)","40.723402","-73.989938","179","Nostrand Av (A,C)","40.680438","-73.950426","7.2894","POINT (-73.989938 40.723402)","POINT (-73.950426 40.680438)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","316","50 St (1)","40.761728","-73.983849","626","Franklin Av (2,3,4,5)/Botanic Garden (S)","40.670513","-73.958688","1.88","POINT (-73.983849 40.761728)","POINT (-73.958688 40.670513)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","602","14 St-Union Sq (L,N,Q,R,W,4,5,6)","40.735066","-73.990416","50","Avenue M (Q)","40.617618","-73.959399","6.6402","POINT (-73.990416 40.735066)","POINT (-73.959399 40.617618)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","196","Aqueduct Racetrack (A)","40.672097","-73.835919","602","14 St-Union Sq (L,N,Q,R,W,4,5,6)","40.735066","-73.990416","0.5024","POINT (-73.835919 40.672097)","POINT (-73.990416 40.735066)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","318","34 St-Penn Station (1,2,3)","40.750373","-73.991057","372","Longwood Av (6)","40.816104","-73.896435","3.0712","POINT (-73.991057 40.750373)","POINT (-73.896435 40.816104)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","314","66 St-Lincoln Center (1)","40.77344","-73.982209","318","34 St-Penn Station (1,2,3)","40.750373","-73.991057","31.5598","POINT (-73.982209 40.77344)","POINT (-73.991057 40.750373)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","452","90 St-Elmhurst Av (7)","40.748408","-73.876613","618","14 St (A,C,E)/8 Av (L)","40.740335","-74.002134","1.4942","POINT (-73.876613 40.748408)","POINT (-74.002134 40.740335)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","355","Winthrop St (2,5)","40.656652","-73.9502","440","116 St (2,3)","40.802098","-73.949625","0.5036","POINT (-73.9502 40.656652)","POINT (-73.949625 40.802098)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","165","23 St (C,E)","40.745906","-73.998041","396","96 St (6)","40.785672","-73.95107","0.459","POINT (-73.998041 40.745906)","POINT (-73.95107 40.785672)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","310","96 St (1,2,3)","40.793919","-73.972323","46","Cortelyou Rd (Q)","40.640927","-73.963891","0.2368","POINT (-73.972323 40.793919)","POINT (-73.963891 40.640927)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","407","Astor Pl (6)","40.730054","-73.99107","404","28 St (6)","40.74307","-73.984264","9.2414","POINT (-73.99107 40.730054)","POINT (-73.984264 40.74307)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","164","34 St-Penn Station (A,C,E)","40.752287","-73.993391","270","46 St (M,R)","40.756312","-73.913333","5.7226","POINT (-73.993391 40.752287)","POINT (-73.913333 40.756312)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","234","East Broadway (F)","40.713715","-73.990173","110","Forest Av (M)","40.704423","-73.903077","0.685","POINT (-73.990173 40.713715)","POINT (-73.903077 40.704423)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","311","86 St (1)","40.788644","-73.976218","324","Houston St (1)","40.728251","-74.005367","1.4148","POINT (-73.976218 40.788644)","POINT (-74.005367 40.728251)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","615","New Utrecht Av (N)/62 St (D)","40.625657","-73.996624","617","Atlantic Av-Barclays Ctr (B,D,N,Q,R,2,3,4,5)","40.684162","-73.977789","1.4784","POINT (-73.996624 40.625657)","POINT (-73.977789 40.684162)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","630","Myrtle-Wyckoff Avs (L,M)","40.699622","-73.911986","607","34 St-Herald Sq (B,D,F,M,N,Q,R,W)","40.749643","-73.987887","1.8506","POINT (-73.911986 40.699622)","POINT (-73.987887 40.749643)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","423","Allerton Av (2,5)","40.865462","-73.867352","368","Morrison Av-Soundview (6)","40.829521","-73.874516","0.2648","POINT (-73.867352 40.865462)","POINT (-73.874516 40.829521)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","95","Gates Av (J,Z)","40.68963","-73.92227","124","Montrose Av (L)","40.707739","-73.93985","0.2778","POINT (-73.92227 40.68963)","POINT (-73.93985 40.707739)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","136","New Lots Av (L)","40.658733","-73.899232","602","14 St-Union Sq (L,N,Q,R,W,4,5,6)","40.735066","-73.990416","1.4188","POINT (-73.899232 40.658733)","POINT (-73.990416 40.735066)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","613","Lexington Av (N,R,W)/59 St (4,5,6)","40.762593","-73.967613","426","E 180 St (2,5)","40.841894","-73.873488","5.3434","POINT (-73.967613 40.762593)","POINT (-73.873488 40.841894)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","160","72 St (C,B)","40.775594","-73.97641","224","57 St (F)","40.763972","-73.97745","0.459","POINT (-73.97641 40.775594)","POINT (-73.97745 40.763972)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","151","145 St (A,C,B,D)","40.824783","-73.944216","319","28 St (1)","40.747215","-73.993365","0.7624","POINT (-73.944216 40.824783)","POINT (-73.993365 40.747215)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","103","Bowery (J,Z)","40.72028","-73.993915","109","Fresh Pond Rd (M)","40.706186","-73.895877","0.4608","POINT (-73.993915 40.72028)","POINT (-73.895877 40.706186)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","2","Astoria Blvd (N,W)","40.770258","-73.917843","103","Bowery (J,Z)","40.72028","-73.993915","0.2244","POINT (-73.917843 40.770258)","POINT (-73.993915 40.72028)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","379","Mosholu Pkwy (4)","40.87975","-73.884655","380","Bedford Park Blvd-Lehman College (4)","40.873412","-73.890064","1.2624","POINT (-73.884655 40.87975)","POINT (-73.890064 40.873412)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","225","47-50 Sts-Rockefeller Ctr (B,D,F,M)","40.758663","-73.981329","477","72 St (Q)","40.768799","-73.958424","8.198","POINT (-73.981329 40.758663)","POINT (-73.958424 40.768799)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","386","Mt Eden Av (4)","40.844434","-73.914685","611","Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)","40.755746","-73.987581","1.1708","POINT (-73.914685 40.844434)","POINT (-73.987581 40.755746)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","133","Atlantic Av (L)","40.675345","-73.903097","348","Rockaway Av (3)","40.662549","-73.908946","0.3714","POINT (-73.903097 40.675345)","POINT (-73.908946 40.662549)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","612","Lexington Av-53 St (E,M)/51 St (6)","40.75733","-73.970487","240","7 Av (F,G)","40.666271","-73.980305","3.0102","POINT (-73.970487 40.75733)","POINT (-73.980305 40.666271)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","164","34 St-Penn Station (A,C,E)","40.752287","-73.993391","109","Fresh Pond Rd (M)","40.706186","-73.895877","3.0566","POINT (-73.993391 40.752287)","POINT (-73.895877 40.706186)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","403","33 St (6)","40.746081","-73.982076","64","71 St (D)","40.619589","-73.998864","1.1976","POINT (-73.982076 40.746081)","POINT (-73.998864 40.619589)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","623","Canal St (J,N,Q,R,W,Z,6)","40.718701","-74.00058","138","Canarsie-Rockaway Pkwy (L)","40.646654","-73.90185","0.7404","POINT (-74.00058 40.718701)","POINT (-73.90185 40.646654)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","38","86 St (R)","40.622687","-74.028398","47","Newkirk Plaza (B,Q)","40.635082","-73.962793","1.8642","POINT (-74.028398 40.622687)","POINT (-73.962793 40.635082)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","413","Wall St (4,5)","40.707557","-74.011862","392","125 St (4,5,6)","40.804138","-73.937594","3.102","POINT (-74.011862 40.707557)","POINT (-73.937594 40.804138)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","475","96 St (Q)","40.784318","-73.947152","136","New Lots Av (L)","40.658733","-73.899232","0.7318","POINT (-73.947152 40.784318)","POINT (-73.899232 40.658733)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","78","Avenue U (N)","40.597473","-73.979137","59","9 Av (D)","40.646292","-73.994324","1.041","POINT (-73.979137 40.597473)","POINT (-73.994324 40.646292)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","2","Astoria Blvd (N,W)","40.770258","-73.917843","269","Northern Blvd (M,R)","40.752885","-73.906006","0.2388","POINT (-73.917843 40.770258)","POINT (-73.906006 40.752885)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","304","145 St (1)","40.826551","-73.95036","162","50 St (C,E)","40.762456","-73.985984","0.7544","POINT (-73.95036 40.826551)","POINT (-73.985984 40.762456)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","439","125 St (2,3)","40.807754","-73.945495","426","E 180 St (2,5)","40.841894","-73.873488","3.7698","POINT (-73.945495 40.807754)","POINT (-73.873488 40.841894)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","254","Jamaica-179 St (F)","40.712646","-73.783817","460","33 St-Rawson St (7)","40.744587","-73.930997","0.8054","POINT (-73.783817 40.712646)","POINT (-73.930997 40.744587)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","396","96 St (6)","40.785672","-73.95107","138","Canarsie-Rockaway Pkwy (L)","40.646654","-73.90185","1.211","POINT (-73.95107 40.785672)","POINT (-73.90185 40.646654)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","346","Sutter Av-Rutland Rd (3)","40.664717","-73.92261","383","183 St (4)","40.858407","-73.903879","0.8438","POINT (-73.92261 40.664717)","POINT (-73.903879 40.858407)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","218","167 St (B,D)","40.833771","-73.91844","152","135 St (C,B)","40.817894","-73.947649","0.6972","POINT (-73.91844 40.833771)","POINT (-73.947649 40.817894)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","607","34 St-Herald Sq (B,D,F,M,N,Q,R,W)","40.749643","-73.987887","354","Sterling St (2,5)","40.662742","-73.95085","2.9888","POINT (-73.987887 40.749643)","POINT (-73.95085 40.662742)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","158","86 St (C,B)","40.785868","-73.968916","187","Shepherd Av (C)","40.67413","-73.88075","0.2268","POINT (-73.968916 40.785868)","POINT (-73.88075 40.67413)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","270","46 St (M,R)","40.756312","-73.913333","126","Jefferson St (L)","40.706607","-73.922913","0.9742","POINT (-73.913333 40.756312)","POINT (-73.922913 40.706607)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","41","7 Av (B,Q)","40.67705","-73.972367","62","55 St (D)","40.631435","-73.995476","0.2294","POINT (-73.972367 40.67705)","POINT (-73.995476 40.631435)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","396","96 St (6)","40.785672","-73.95107","318","34 St-Penn Station (1,2,3)","40.750373","-73.991057","1.4628","POINT (-73.95107 40.785672)","POINT (-73.991057 40.750373)"
